country_or_area,year,comm_code,commodity,flow,trade_usd,weight_kg,quantity_name,quantity,category
Spain,2014,140420,Cotton linters,Export,42,16.0,Weight in kilograms,16.0,14_vegetable_plaiting_materials_vegetable_products_nes
Spain,2014,140490,Vegetable products nes,Export,2322399,7907782.0,Weight in kilograms,7907782.0,14_vegetable_plaiting_materials_vegetable_products_nes
Spain,2016,170111,"Raw sugar, cane",Export,2136079,1367732.0,Weight in kilograms,1367732.0,17_sugars_and_sugar_confectionery
Spain,2016,170112,"Raw sugar, beet",Export,563151,432650.0,Weight in kilograms,432650.0,17_sugars_and_sugar_confectionery
Spain,2016,170191,"Refined sugar, in solid form, flavoured or coloured",Export,69004,12916.0,Weight in kilograms,12916.0,17_sugars_and_sugar_confectionery
Spain,2016,170199,"Refined sugar, in solid form, nes, pure sucrose",Export,122925296,218341381.0,Weight in kilograms,218341381.0,17_sugars_and_sugar_confectionery
Spain,2016,170210,Lactose and lactose syrup,Export,886696,526819.0,Weight in kilograms,526819.0,17_sugars_and_sugar_confectionery
Spain,2016,170220,Maple sugar and maple syrup,Export,14251,1378.0,Weight in kilograms,1378.0,17_sugars_and_sugar_confectionery
Spain,2016,170230,"Glucose, glucose syrup < 20% fructose",Export,26916999,49463215.0,Weight in kilograms,49463215.0,17_sugars_and_sugar_confectionery
Spain,2016,170240,Glucose including syrup of 20%-50% dry weight fructos,Export,2015083,6563448.0,Weight in kilograms,6563448.0,17_sugars_and_sugar_confectionery
Spain,2016,170250,"Fructose, chemically pure",Export,213330,144767.0,Weight in kilograms,144767.0,17_sugars_and_sugar_confectionery
Spain,2016,170260,"Fructose, syrup > 50% fructose, not pure fructose",Export,3040208,3574209.0,Weight in kilograms,3574209.0,17_sugars_and_sugar_confectionery
Spain,2016,170290,"Sugar nes, invert sugar, caramel and artificial honey",Export,23687026,21750773.0,Weight in kilograms,21750773.0,17_sugars_and_sugar_confectionery
Spain,2016,170310,Cane molasses,Export,729830,3399672.0,Weight in kilograms,3399672.0,17_sugars_and_sugar_confectionery
Spain,2016,170390,"Molasses, except cane molasses",Export,96972,388969.0,Weight in kilograms,388969.0,17_sugars_and_sugar_confectionery
Spain,2016,170410,"Chewing gum containing sugar, except medicinal",Export,30076655,7569835.0,Weight in kilograms,7569835.0,17_sugars_and_sugar_confectionery
Spain,2016,170490,"Sugar confectionery not chewing gum, no cocoa content",Export,483595168,177612011.0,Weight in kilograms,177612011.0,17_sugars_and_sugar_confectionery
Spain,2015,170111,"Raw sugar, cane",Export,3889899,4160544.0,Weight in kilograms,4160544.0,17_sugars_and_sugar_confectionery
Spain,2015,170112,"Raw sugar, beet",Export,452796,327549.0,Weight in kilograms,327549.0,17_sugars_and_sugar_confectionery
Spain,2015,170191,"Refined sugar, in solid form, flavoured or coloured",Export,36918,7866.0,Weight in kilograms,7866.0,17_sugars_and_sugar_confectionery
Spain,2015,170199,"Refined sugar, in solid form, nes, pure sucrose",Export,66165979,110081457.0,Weight in kilograms,110081457.0,17_sugars_and_sugar_confectionery
Spain,2015,170210,Lactose and lactose syrup,Export,613380,449131.0,Weight in kilograms,449131.0,17_sugars_and_sugar_confectionery
Spain,2015,170220,Maple sugar and maple syrup,Export,27980,24908.0,Weight in kilograms,24908.0,17_sugars_and_sugar_confectionery
Spain,2015,170230,"Glucose, glucose syrup < 20% fructose",Export,27228215,48738054.0,Weight in kilograms,48738054.0,17_sugars_and_sugar_confectionery
Spain,2015,170240,Glucose including syrup of 20%-50% dry weight fructos,Export,1257136,4381887.0,Weight in kilograms,4381887.0,17_sugars_and_sugar_confectionery
Spain,2015,170250,"Fructose, chemically pure",Export,748619,636149.0,Weight in kilograms,636149.0,17_sugars_and_sugar_confectionery
Spain,2015,170260,"Fructose, syrup > 50% fructose, not pure fructose",Export,1650909,1958539.0,Weight in kilograms,1958539.0,17_sugars_and_sugar_confectionery
Spain,2015,170290,"Sugar nes, invert sugar, caramel and artificial honey",Export,22226236,20588072.0,Weight in kilograms,20588072.0,17_sugars_and_sugar_confectionery
Spain,2015,170310,Cane molasses,Export,749862,3657620.0,Weight in kilograms,3657620.0,17_sugars_and_sugar_confectionery
Spain,2015,170390,"Molasses, except cane molasses",Export,289933,236979.0,Weight in kilograms,236979.0,17_sugars_and_sugar_confectionery
Spain,2015,170410,"Chewing gum containing sugar, except medicinal",Export,25756825,5827609.0,Weight in kilograms,5827609.0,17_sugars_and_sugar_confectionery
Spain,2015,170490,"Sugar confectionery not chewing gum, no cocoa content",Export,440766749,151527506.0,Weight in kilograms,151527506.0,17_sugars_and_sugar_confectionery
Spain,2014,170111,"Raw sugar, cane",Export,4095561,2572328.0,Weight in kilograms,2572328.0,17_sugars_and_sugar_confectionery
Spain,2014,170112,"Raw sugar, beet",Export,627286,375260.0,Weight in kilograms,375260.0,17_sugars_and_sugar_confectionery
Spain,2014,170191,"Refined sugar, in solid form, flavoured or coloured",Export,79956,13085.0,Weight in kilograms,13085.0,17_sugars_and_sugar_confectionery
Spain,2014,170199,"Refined sugar, in solid form, nes, pure sucrose",Export,75953460,77870194.0,Weight in kilograms,77870194.0,17_sugars_and_sugar_confectionery
Spain,2014,170210,Lactose and lactose syrup,Export,1711289,779541.0,Weight in kilograms,779541.0,17_sugars_and_sugar_confectionery
Spain,2014,170220,Maple sugar and maple syrup,Export,174448,172321.0,Weight in kilograms,172321.0,17_sugars_and_sugar_confectionery
Spain,2014,170230,"Glucose, glucose syrup < 20% fructose",Export,26351499,37658755.0,Weight in kilograms,37658755.0,17_sugars_and_sugar_confectionery
Spain,2014,170240,Glucose including syrup of 20%-50% dry weight fructos,Export,1843302,3868691.0,Weight in kilograms,3868691.0,17_sugars_and_sugar_confectionery
Spain,2014,170250,"Fructose, chemically pure",Export,1178644,880668.0,Weight in kilograms,880668.0,17_sugars_and_sugar_confectionery
Spain,2014,170260,"Fructose, syrup > 50% fructose, not pure fructose",Export,1851116,1538746.0,Weight in kilograms,1538746.0,17_sugars_and_sugar_confectionery
Spain,2014,170290,"Sugar nes, invert sugar, caramel and artificial honey",Export,19631701,15528539.0,Weight in kilograms,15528539.0,17_sugars_and_sugar_confectionery
Spain,2014,170310,Cane molasses,Export,419182,1749945.0,Weight in kilograms,1749945.0,17_sugars_and_sugar_confectionery
Spain,2014,170390,"Molasses, except cane molasses",Export,540054,996770.0,Weight in kilograms,996770.0,17_sugars_and_sugar_confectionery
Spain,2014,170410,"Chewing gum containing sugar, except medicinal",Export,39159705,7475171.0,Weight in kilograms,7475171.0,17_sugars_and_sugar_confectionery
Spain,2014,170490,"Sugar confectionery not chewing gum, no cocoa content",Export,547283664,152626328.0,Weight in kilograms,152626328.0,17_sugars_and_sugar_confectionery
Spain,2016,180100,"Cocoa beans, whole or broken, raw or roasted",Export,27966,3954.0,Weight in kilograms,3954.0,18_cocoa_and_cocoa_preparations
Spain,2016,180200,"Cocoa shells, husks, skins and waste",Export,2795238,5242414.0,Weight in kilograms,5242414.0,18_cocoa_and_cocoa_preparations
Spain,2016,180310,Cocoa paste not defatted,Export,25327997,5896268.0,Weight in kilograms,5896268.0,18_cocoa_and_cocoa_preparations
Spain,2016,180320,Cocoa paste wholly or partly defatted,Export,509665,244416.0,Weight in kilograms,244416.0,18_cocoa_and_cocoa_preparations
Spain,2016,180400,"Cocoa butter, fat, oil",Export,62050202,9680364.0,Weight in kilograms,9680364.0,18_cocoa_and_cocoa_preparations
Spain,2016,180500,"Cocoa powder, unsweetened",Export,158313513,66039188.0,Weight in kilograms,66039188.0,18_cocoa_and_cocoa_preparations
Spain,2016,180610,"Cocoa powder, sweetened",Export,5475694,1029184.0,Weight in kilograms,1029184.0,18_cocoa_and_cocoa_preparations
Spain,2016,180620,Chocolate and other food preps containing cocoa > 2 k,Export,51890635,19107683.0,Weight in kilograms,19107683.0,18_cocoa_and_cocoa_preparations
Spain,2016,180631,"Chocolate, cocoa preps, block, slab, bar, filled, >2k",Export,64102142,16612631.0,Weight in kilograms,16612631.0,18_cocoa_and_cocoa_preparations
Spain,2016,180632,"Chocolate, cocoa prep, block/slab/bar, not filled,>2k",Export,130346159,29800749.0,Weight in kilograms,29800749.0,18_cocoa_and_cocoa_preparations
Spain,2016,180690,Chocolate/cocoa food preparations nes,Export,183787777,30871308.0,Weight in kilograms,30871308.0,18_cocoa_and_cocoa_preparations
Spain,2015,180100,"Cocoa beans, whole or broken, raw or roasted",Export,15650287,4764019.0,Weight in kilograms,4764019.0,18_cocoa_and_cocoa_preparations
Spain,2015,180200,"Cocoa shells, husks, skins and waste",Export,4030288,6212251.0,Weight in kilograms,6212251.0,18_cocoa_and_cocoa_preparations
Spain,2015,180310,Cocoa paste not defatted,Export,22154404,5212797.0,Weight in kilograms,5212797.0,18_cocoa_and_cocoa_preparations
Spain,2015,180320,Cocoa paste wholly or partly defatted,Export,404873,323105.0,Weight in kilograms,323105.0,18_cocoa_and_cocoa_preparations
Spain,2015,180400,"Cocoa butter, fat, oil",Export,54861767,8559086.0,Weight in kilograms,8559086.0,18_cocoa_and_cocoa_preparations
Spain,2015,180500,"Cocoa powder, unsweetened",Export,122711990,60892736.0,Weight in kilograms,60892736.0,18_cocoa_and_cocoa_preparations
Spain,2015,180610,"Cocoa powder, sweetened",Export,5607023,1131163.0,Weight in kilograms,1131163.0,18_cocoa_and_cocoa_preparations
Spain,2015,180620,Chocolate and other food preps containing cocoa > 2 k,Export,49675587,19370388.0,Weight in kilograms,19370388.0,18_cocoa_and_cocoa_preparations
Spain,2015,180631,"Chocolate, cocoa preps, block, slab, bar, filled, >2k",Export,66288198,16551056.0,Weight in kilograms,16551056.0,18_cocoa_and_cocoa_preparations
Spain,2015,180632,"Chocolate, cocoa prep, block/slab/bar, not filled,>2k",Export,136481424,30404540.0,Weight in kilograms,30404540.0,18_cocoa_and_cocoa_preparations
Spain,2015,180690,Chocolate/cocoa food preparations nes,Export,189663778,35256531.0,Weight in kilograms,35256531.0,18_cocoa_and_cocoa_preparations
Spain,2014,180100,"Cocoa beans, whole or broken, raw or roasted",Export,8772,1192.0,Weight in kilograms,1192.0,18_cocoa_and_cocoa_preparations
Spain,2014,180200,"Cocoa shells, husks, skins and waste",Export,3861424,4605905.0,Weight in kilograms,4605905.0,18_cocoa_and_cocoa_preparations
Spain,2014,180310,Cocoa paste not defatted,Export,30071595,7159165.0,Weight in kilograms,7159165.0,18_cocoa_and_cocoa_preparations
Spain,2014,180320,Cocoa paste wholly or partly defatted,Export,140692,72666.0,Weight in kilograms,72666.0,18_cocoa_and_cocoa_preparations
Spain,2014,180400,"Cocoa butter, fat, oil",Export,80692849,11655209.0,Weight in kilograms,11655209.0,18_cocoa_and_cocoa_preparations
Spain,2014,180500,"Cocoa powder, unsweetened",Export,117159522,56078943.0,Weight in kilograms,56078943.0,18_cocoa_and_cocoa_preparations
Spain,2014,180610,"Cocoa powder, sweetened",Export,7482303,1367072.0,Weight in kilograms,1367072.0,18_cocoa_and_cocoa_preparations
Spain,2014,180620,Chocolate and other food preps containing cocoa > 2 k,Export,52687130,16441955.0,Weight in kilograms,16441955.0,18_cocoa_and_cocoa_preparations
Spain,2014,180631,"Chocolate, cocoa preps, block, slab, bar, filled, >2k",Export,59116047,13151409.0,Weight in kilograms,13151409.0,18_cocoa_and_cocoa_preparations
Spain,2014,180632,"Chocolate, cocoa prep, block/slab/bar, not filled,>2k",Export,141136758,27389671.0,Weight in kilograms,27389671.0,18_cocoa_and_cocoa_preparations
Spain,2014,180690,Chocolate/cocoa food preparations nes,Export,208943233,30595724.0,Weight in kilograms,30595724.0,18_cocoa_and_cocoa_preparations
Spain,2016,190110,"Infant foods of cereals, flour, starch or milk, retai",Export,205185616,62931935.0,Weight in kilograms,62931935.0,19_cereal_flour_starch_milk_preparations_and_products
Spain,2016,190120,"Mixes and doughs for bread, pastry, biscuits, etc.",Export,16956544,10660751.0,Weight in kilograms,10660751.0,19_cereal_flour_starch_milk_preparations_and_products
Spain,2016,190190,Malt extract & limited cocoa pastrycooks products nes,Export,78492081,36277911.0,Weight in kilograms,36277911.0,19_cereal_flour_starch_milk_preparations_and_products
Spain,2016,190211,Uncooked egg pasta not stuffed or prepared,Export,1736215,656422.0,Weight in kilograms,656422.0,19_cereal_flour_starch_milk_preparations_and_products
Spain,2016,190219,"Uncooked pasta, not stuffed or prepared, without eggs",Export,77744381,93641520.0,Weight in kilograms,93641520.0,19_cereal_flour_starch_milk_preparations_and_products
Spain,2016,190220,Stuffed pasta,Export,36210415,10213807.0,Weight in kilograms,10213807.0,19_cereal_flour_starch_milk_preparations_and_products
Spain,2016,190230,Pasta except uncooked or stuffed,Export,9003930,4914328.0,Weight in kilograms,4914328.0,19_cereal_flour_starch_milk_preparations_and_products
Spain,2016,190240,Couscous,Export,1275631,629861.0,Weight in kilograms,629861.0,19_cereal_flour_starch_milk_preparations_and_products
Spain,2016,190300,Tapioca and tapioca substitutes,Export,367039,67291.0,Weight in kilograms,67291.0,19_cereal_flour_starch_milk_preparations_and_products
Spain,2016,190410,"Cereal foods obtained by swelling, roasting of cereal",Export,294802047,87419112.0,Weight in kilograms,87419112.0,19_cereal_flour_starch_milk_preparations_and_products
Spain,2016,190490,"Cereals, except maize grain, prepared nes",Export,30894562,14048420.0,Weight in kilograms,14048420.0,19_cereal_flour_starch_milk_preparations_and_products
Spain,2016,190510,Crispbread,Export,544470,142731.0,Weight in kilograms,142731.0,19_cereal_flour_starch_milk_preparations_and_products
Spain,2016,190520,Gingerbread and the like,Export,5573054,3461231.0,Weight in kilograms,3461231.0,19_cereal_flour_starch_milk_preparations_and_products
Spain,2016,190530,"Sweet biscuits, waffles and wafers",Export,243747476,109620587.0,Weight in kilograms,109620587.0,19_cereal_flour_starch_milk_preparations_and_products
Spain,2016,190540,"Rusks, toasted bread and similar toasted products",Export,42541295,19323505.0,Weight in kilograms,19323505.0,19_cereal_flour_starch_milk_preparations_and_products
Spain,2016,190590,"Communion wafers, rice paper, bakers wares nes",Export,651239087,292873395.0,Weight in kilograms,292873395.0,19_cereal_flour_starch_milk_preparations_and_products
Spain,2015,190110,"Infant foods of cereals, flour, starch or milk, retai",Export,199676518,61989409.0,Weight in kilograms,61989409.0,19_cereal_flour_starch_milk_preparations_and_products
Spain,2015,190120,"Mixes and doughs for bread, pastry, biscuits, etc.",Export,18872628,10993079.0,Weight in kilograms,10993079.0,19_cereal_flour_starch_milk_preparations_and_products
Spain,2015,190190,Malt extract & limited cocoa pastrycooks products nes,Export,74296660,34363244.0,Weight in kilograms,34363244.0,19_cereal_flour_starch_milk_preparations_and_products
Spain,2015,190211,Uncooked egg pasta not stuffed or prepared,Export,5887095,4528125.0,Weight in kilograms,4528125.0,19_cereal_flour_starch_milk_preparations_and_products
Spain,2015,190219,"Uncooked pasta, not stuffed or prepared, without eggs",Export,79025790,87455369.0,Weight in kilograms,87455369.0,19_cereal_flour_starch_milk_preparations_and_products
Spain,2015,190220,Stuffed pasta,Export,31697149,8905285.0,Weight in kilograms,8905285.0,19_cereal_flour_starch_milk_preparations_and_products
Spain,2015,190230,Pasta except uncooked or stuffed,Export,4441893,1802976.0,Weight in kilograms,1802976.0,19_cereal_flour_starch_milk_preparations_and_products
Spain,2015,190240,Couscous,Export,1628903,790787.0,Weight in kilograms,790787.0,19_cereal_flour_starch_milk_preparations_and_products
Spain,2015,190300,Tapioca and tapioca substitutes,Export,263537,41954.0,Weight in kilograms,41954.0,19_cereal_flour_starch_milk_preparations_and_products
Spain,2015,190410,"Cereal foods obtained by swelling, roasting of cereal",Export,248734254,79443658.0,Weight in kilograms,79443658.0,19_cereal_flour_starch_milk_preparations_and_products
Spain,2015,190490,"Cereals, except maize grain, prepared nes",Export,27157427,12984010.0,Weight in kilograms,12984010.0,19_cereal_flour_starch_milk_preparations_and_products
Spain,2015,190510,Crispbread,Export,342494,105452.0,Weight in kilograms,105452.0,19_cereal_flour_starch_milk_preparations_and_products
Spain,2015,190520,Gingerbread and the like,Export,5453925,3434710.0,Weight in kilograms,3434710.0,19_cereal_flour_starch_milk_preparations_and_products
Spain,2015,190530,"Sweet biscuits, waffles and wafers",Export,245874138,113094269.0,Weight in kilograms,113094269.0,19_cereal_flour_starch_milk_preparations_and_products
Spain,2015,190540,"Rusks, toasted bread and similar toasted products",Export,41891782,20778027.0,Weight in kilograms,20778027.0,19_cereal_flour_starch_milk_preparations_and_products
